104	P006	2016-01-15 00:00:00	13:01:00	399.0	credit
105	P019	2016-01-16 00:00:00	13:01:00	4.1899999999999995	credit
106	P019	2016-01-16 00:00:00	13:01:00	4.1899999999999995	credit
107	P013	2016-01-16 00:00:00	13:01:00	14.99	credit
108	P013	2016-01-16 00:00:00	13:01:00	14.99	credit
109	P030	2016-01-16 00:00:00	13:01:00	10.49	credit
110	P008	2016-01-16 00:00:00	13:01:00	8.0	credit
111	P008	2016-01-16 00:00:00	13:01:00	8.0	credit
112	P008	2016-01-16 00:00:00	13:01:00	8.0	credit
113	P001	2016-01-16 00:00:00	13:01:00	12.99	credit
114	P001	2016-01-16 00:00:00	13:01:00	12.99	credit
115	P001	2016-01-16 00:00:00	13:01:00	12.99	credit
116	P025	2016-01-16 00:00:00	13:01:00	43.480000000000004	credit
117	P030	2016-01-17 00:00:00	13:01:00	51.980000000000004	credit
118	P027	2016-01-17 00:00:00	13:01:00	62.540000000000006	credit
119	P027	2016-01-17 00:00:00	13:01:00	59.96	credit
120	P008	2016-01-17 00:00:00	13:01:00	57.59	credit
121	P019	2016-01-17 00:00:00	13:01:00	11.0	credit
122	P027	2016-01-17 00:00:00	13:01:00	6.18	credit
123	P013	2016-01-17 00:00:00	13:01:00	23.98	credit
124	P013	2016-01-17 00:00:00	13:01:00	23.98	credit
125	P008	2016-01-17 00:00:00	13:01:00	20.67	credit
126	P008	2016-01-18 00:00:00	13:01:00	20.67	credit
127	P019	2016-01-18 00:00:00	13:01:00	60.14000000000001	credit
128	P019	2016-01-18 00:00:00	13:01:00	60.14000000000001	credit
129	P030	2016-01-18 00:00:00	13:01:00	5.49	credit
130	P019	2016-01-18 00:00:00	13:01:00	79.95	credit
131	P019	2016-01-18 00:00:00	13:01:00	79.95	credit
132	P019	2016-01-18 00:00:00	13:01:00	26.18	credit
133	P019	2016-01-19 00:00:00	13:01:00	57.480000000000004	credit
134	P013	2016-01-19 00:00:00	13:01:00	9.99	credit
135	P027	2016-01-19 00:00:00	13:01:00	8.78	credit
136	P027	2016-01-19 00:00:00	13:01:00	8.78	credit
137	P027	2016-01-19 00:00:00	13:01:00	8.78	credit
138	P027	2016-01-19 00:00:00	13:01:00	8.78	credit
139	P019	2016-01-19 00:00:00	13:01:00	54.36	credit
140	P027	2016-01-19 00:00:00	13:01:00	57.59	credit
141	P027	2016-01-19 00:00:00	13:01:00	57.59	credit
142	P008	2016-01-19 00:00:00	13:01:00	50.0	credit
143	P008	2016-01-20 00:00:00	13:01:00	11.49	credit
144	P008	2016-01-20 00:00:00	13:01:00	44.99	credit
145	P008	2016-01-20 00:00:00	13:01:00	44.99	credit
146	P008	2016-01-20 00:00:00	13:01:00	44.99	credit
147	P025	2016-01-20 00:00:00	13:01:00	9.99	credit
148	P008	2016-01-20 00:00:00	13:01:00	77.05000000000001	credit
149	P027	2016-01-20 00:00:00	13:01:00	2.39	credit
150	P027	2016-01-21 00:00:00	13:01:00	2.39	credit
151	P030	2016-01-21 00:00:00	13:01:00	4.59	credit
152	P008	2016-01-21 00:00:00	13:01:00	3.0	credit
153	P030	2016-01-21 00:00:00	13:01:00	7.49	credit
154	P030	2016-01-21 00:00:00	13:01:00	7.49	credit
155	P030	2016-01-21 00:00:00	13:01:00	7.49	credit
156	P008	2016-01-21 00:00:00	13:01:00	55.46	credit
157	P008	2016-01-22 00:00:00	13:01:00	55.46	credit
158	P030	2016-01-22 00:00:00	13:01:00	5.49	credit
159	P019	2016-01-22 00:00:00	13:01:00	63.59	credit
160	P019	2016-01-22 00:00:00	13:01:00	63.59	credit
161	P019	2016-01-22 00:00:00	13:01:00	63.59	credit
162	P008	2016-01-22 00:00:00	13:01:00	13.48	credit
163	P008	2016-01-22 00:00:00	13:01:00	13.48	credit
164	P030	2016-01-23 00:00:00	13:01:00	7.49	credit
165	P027	2016-01-23 00:00:00	13:01:00	4.59	credit
166	P001	2016-01-23 00:00:00	13:01:00	523.97	credit
167	P001	2016-01-23 00:00:00	13:01:00	523.97	credit
168	P030	2016-01-23 00:00:00	13:01:00	4.59	credit
169	P025	2016-01-23 00:00:00	13:01:00	4.99	credit
170	P025	2016-01-23 00:00:00	13:01:00	4.99	credit
171	P027	2016-01-23 00:00:00	13:01:00	17.39	credit
172	P027	2016-01-23 00:00:00	13:01:00	17.39	credit
173	P027	2016-01-23 00:00:00	13:01:00	17.39	credit
174	P019	2016-01-24 00:00:00	13:01:00	35.370000000000005	credit
175	P019	2016-01-24 00:00:00	13:01:00	124.05	credit
176	P019	2016-01-24 00:00:00	13:01:00	124.05	credit
177	P019	2016-01-24 00:00:00	13:01:00	92.14999999999999	credit
178	P019	2016-01-24 00:00:00	13:01:00	92.14999999999999	credit
179	P001	2016-01-24 00:00:00	13:01:00	414.98	credit
180	P025	2016-01-24 00:00:00	13:01:00	74.27	credit
181	P019	2016-01-24 00:00:00	13:01:00	25.0	credit
182	P019	2016-01-24 00:00:00	13:01:00	25.0	credit
183	P019	2016-01-24 00:00:00	13:01:00	25.0	credit
184	P027	2016-01-25 00:00:00	13:01:00	120.08	credit
185	P027	2016-01-25 00:00:00	13:01:00	120.08	credit
186	P027	2016-01-25 00:00:00	13:01:00	120.08	credit
187	P030	2016-01-25 00:00:00	13:01:00	17.07	credit
188	P027	2016-01-25 00:00:00	13:01:00	6.98	credit
189	P027	2016-01-25 00:00:00	13:01:00	6.98	credit
190	P019	2016-01-25 00:00:00	13:01:00	28.040000000000003	credit
191	P013	2016-01-26 00:00:00	13:01:00	9.99	credit
192	P030	2016-01-26 00:00:00	13:01:00	126.59	credit
193	P030	2016-01-26 00:00:00	13:01:00	126.59	credit
194	P030	2016-01-26 00:00:00	13:01:00	15.08	credit
195	P008	2016-01-26 00:00:00	13:01:00	50.0	credit
196	P019	2016-01-26 00:00:00	13:01:00	107.59	credit
197	P019	2016-01-27 00:00:00	13:01:00	107.59	credit
198	P019	2016-01-27 00:00:00	13:01:00	107.59	credit
199	P025	2016-01-27 00:00:00	13:01:00	82.47999999999999	credit
200	P025	2016-01-27 00:00:00	13:01:00	82.47999999999999	credit
201	P030	2016-01-27 00:00:00	13:01:00	61.870000000000005	credit
202	P030	2016-01-27 00:00:00	13:01:00	61.870000000000005	credit
203	P008	2016-01-28 00:00:00	13:01:00	3.0	credit
204	P030	2016-01-28 00:00:00	13:01:00	5.49	credit
205	P030	2016-01-28 00:00:00	13:01:00	5.49	credit
206	P030	2016-01-28 00:00:00	13:01:00	5.49	credit
207	P030	2016-01-28 00:00:00	13:01:00	5.49	credit
208	P027	2016-01-28 00:00:00	13:01:00	1.49	credit
209	P025	2016-01-28 00:00:00	13:01:00	9.99	credit
210	P025	2016-01-28 00:00:00	13:01:00	9.99	credit
211	P025	2016-01-28 00:00:00	13:01:00	9.99	credit
212	P025	2016-01-29 00:00:00	13:01:00	20.58	credit
213	P019	2016-01-29 00:00:00	13:01:00	34.18	credit
214	P025	2016-01-29 00:00:00	13:01:00	14.96	credit
215	P025	2016-01-29 00:00:00	13:01:00	14.96	credit
216	P019	2016-01-29 00:00:00	13:01:00	44.150000000000006	credit
217	P008	2016-01-29 00:00:00	13:01:00	77.47	credit
218	P008	2016-01-29 00:00:00	13:01:00	77.47	credit
219	P008	2016-01-29 00:00:00	13:01:00	101.25	credit
220	P030	2016-01-30 00:00:00	13:01:00	10.49	credit
221	P030	2016-01-30 00:00:00	13:01:00	10.49	credit
222	P019	2016-01-30 00:00:00	13:01:00	75.99000000000001	credit
223	P019	2016-01-30 00:00:00	13:01:00	38.49	credit
224	P019	2016-01-30 00:00:00	13:01:00	38.49	credit
225	P025	2016-01-30 00:00:00	13:01:00	12.99	credit
226	P025	2016-01-31 00:00:00	13:01:00	12.99	credit
227	P019	2016-01-31 00:00:00	13:01:00	64.39	credit
228	P001	2016-01-31 00:00:00	13:01:00	83.94999999999999	credit
229	P030	2016-01-31 00:00:00	13:01:00	7.49	credit
230	P008	2016-01-31 00:00:00	13:01:00	3.0	credit
231	P019	2016-01-31 00:00:00	13:01:00	5.6899999999999995	credit
232	P025	2016-01-31 00:00:00	13:01:00	5.880000000000001	credit
233	P025	2016-01-31 00:00:00	13:01:00	5.880000000000001	credit
234	P025	2016-01-31 00:00:00	13:01:00	0.49	credit
235	P008	2016-02-01 00:00:00	13:01:00	67.05000000000001	credit
236	P008	2016-02-01 00:00:00	13:01:00	107.47	credit
237	P027	2016-02-01 00:00:00	13:01:00	4.59	credit
238	P027	2016-02-01 00:00:00	13:01:00	4.59	credit
239	P027	2016-02-01 00:00:00	13:01:00	80.55	credit
240	P008	2016-02-01 00:00:00	13:01:00	8.49	credit
241	P030	2016-02-02 00:00:00	13:01:00	7.49	credit
242	P030	2016-02-02 00:00:00	13:01:00	14.98	credit
243	P030	2016-02-02 00:00:00	13:01:00	14.98	credit
244	P008	2016-02-02 00:00:00	13:01:00	37.66	credit
245	P008	2016-02-02 00:00:00	13:01:00	37.66	credit
246	P025	2016-02-02 00:00:00	13:01:00	16.99	credit
247	P025	2016-02-03 00:00:00	13:01:00	16.99	credit
248	P025	2016-02-03 00:00:00	13:01:00	114.05999999999999	credit
249	P025	2016-02-03 00:00:00	13:01:00	89.85999999999999	credit
250	P025	2016-02-03 00:00:00	13:01:00	11.66	credit
251	P025	2016-02-03 00:00:00	13:01:00	11.66	credit
252	P025	2016-02-03 00:00:00	13:01:00	11.66	credit
253	P027	2016-02-03 00:00:00	13:01:00	31.37	credit
254	P027	2016-02-04 00:00:00	13:01:00	31.37	credit
255	P027	2016-02-04 00:00:00	13:01:00	31.37	credit
256	P019	2016-02-04 00:00:00	13:01:00	10.0	credit
257	P025	2016-02-04 00:00:00	13:01:00	51.99	credit
258	P001	2016-02-05 00:00:00	13:01:00	14.99	credit
259	P027	2016-02-05 00:00:00	13:01:00	1.49	credit
260	P013	2016-02-05 00:00:00	13:01:00	34.98	credit
261	P030	2016-02-05 00:00:00	13:01:00	7.49	credit
262	P030	2016-02-05 00:00:00	13:01:00	7.49	credit
263	P030	2016-02-05 00:00:00	13:01:00	7.49	credit
264	P030	2016-02-06 00:00:00	13:01:00	46.56	credit
265	P030	2016-02-06 00:00:00	13:01:00	46.56	credit
266	P025	2016-02-06 00:00:00	13:01:00	30.949999999999996	credit
267	P025	2016-02-06 00:00:00	13:01:00	30.949999999999996	credit
268	P025	2016-02-06 00:00:00	13:01:00	30.949999999999996	credit
269	P025	2016-02-07 00:00:00	13:01:00	30.949999999999996	credit
270	P025	2016-02-07 00:00:00	13:01:00	6.869999999999999	credit
271	P025	2016-02-07 00:00:00	13:01:00	6.869999999999999	credit
272	P030	2016-02-07 00:00:00	13:01:00	9.370000000000001	credit
273	P030	2016-02-07 00:00:00	13:01:00	9.370000000000001	credit
274	P027	2016-02-07 00:00:00	13:01:00	52.39	credit
275	P027	2016-02-08 00:00:00	13:01:00	52.39	credit
276	P027	2016-02-08 00:00:00	13:01:00	52.39	credit
277	P001	2016-02-08 00:00:00	13:01:00	35.98	credit
278	P001	2016-02-08 00:00:00	13:01:00	35.98	credit
279	P019	2016-02-08 00:00:00	13:01:00	16.990000000000002	credit
280	P019	2016-02-08 00:00:00	13:01:00	16.990000000000002	credit
281	P008	2016-02-08 00:00:00	13:01:00	58.0	credit
282	P025	2016-02-08 00:00:00	13:01:00	4.99	credit
283	P030	2016-02-09 00:00:00	13:01:00	5.49	credit
284	P030	2016-02-09 00:00:00	13:01:00	29.490000000000002	credit
285	P030	2016-02-09 00:00:00	13:01:00	60.040000000000006	credit
286	P030	2016-02-09 00:00:00	13:01:00	60.040000000000006	credit
287	P027	2016-02-09 00:00:00	13:01:00	3.48	credit
288	P027	2016-02-09 00:00:00	13:01:00	20.049999999999997	credit
289	P019	2016-02-09 00:00:00	13:01:00	68.49000000000001	credit
290	P008	2016-02-10 00:00:00	13:01:00	3.0	credit
291	P030	2016-02-10 00:00:00	13:01:00	4.59	credit
292	P030	2016-02-10 00:00:00	13:01:00	7.49	credit
293	P027	2016-02-10 00:00:00	13:01:00	95.97	credit
294	P019	2016-02-11 00:00:00	13:01:00	20.28	credit
295	P019	2016-02-11 00:00:00	13:01:00	20.28	credit
296	P019	2016-02-11 00:00:00	13:01:00	20.28	credit
297	P019	2016-02-11 00:00:00	13:01:00	20.28	credit
298	P001	2016-02-11 00:00:00	13:01:00	14.99	credit
299	P001	2016-02-11 00:00:00	13:01:00	14.99	credit
300	P001	2016-02-12 00:00:00	13:01:00	14.99	credit
301	P025	2016-02-12 00:00:00	13:01:00	1.99	credit
302	P027	2016-02-12 00:00:00	13:01:00	9.85	credit
303	P027	2016-02-12 00:00:00	13:01:00	9.85	credit
304	P019	2016-02-12 00:00:00	13:01:00	79.78	credit
305	P019	2016-02-12 00:00:00	13:01:00	79.78	credit
306	P027	2016-02-12 00:00:00	13:01:00	40.67	credit
307	P006	2016-02-13 00:00:00	13:01:00	300.0	credit
308	P030	2016-02-13 00:00:00	13:01:00	4.59	credit
309	P027	2016-02-13 00:00:00	13:01:00	1.49	credit
310	P027	2016-02-13 00:00:00	13:01:00	13.57	credit
311	P030	2016-02-13 00:00:00	13:01:00	4.59	credit
312	P025	2016-02-14 00:00:00	13:01:00	101.19	credit
313	P025	2016-02-14 00:00:00	13:01:00	101.19	credit
314	P027	2016-02-14 00:00:00	13:01:00	31.529999999999998	credit
315	P027	2016-02-14 00:00:00	13:01:00	31.529999999999998	credit
316	P027	2016-02-14 00:00:00	13:01:00	1.49	credit
317	P008	2016-02-14 00:00:00	13:01:00	50.49	credit
318	P008	2016-02-14 00:00:00	13:01:00	50.49	credit
319	P027	2016-02-14 00:00:00	13:01:00	16.67	credit
320	P030	2016-02-14 00:00:00	13:01:00	4.59	credit
321	P001	2016-02-14 00:00:00	13:01:00	17.99	credit
322	P030	2016-02-15 00:00:00	13:01:00	4.59	credit
323	P030	2016-02-15 00:00:00	13:01:00	4.59	credit
324	P030	2016-02-15 00:00:00	13:01:00	4.59	credit
325	P008	2016-02-15 00:00:00	13:01:00	14.27	credit
326	P008	2016-02-15 00:00:00	13:01:00	14.27	credit
327	P013	2016-02-16 00:00:00	13:01:00	419.98	credit
328	P008	2016-02-16 00:00:00	13:01:00	5.390000000000001	credit
329	P013	2016-02-16 00:00:00	13:01:00	442.95	credit
330	P027	2016-02-16 00:00:00	13:01:00	2.39	credit
331	P013	2016-02-16 00:00:00	13:01:00	9.99	credit
332	P027	2016-02-16 00:00:00	13:01:00	76.16	credit
333	P027	2016-02-16 00:00:00	13:01:00	76.16	credit
334	P027	2016-02-16 00:00:00	13:01:00	87.35	credit
335	P019	2016-02-16 00:00:00	13:01:00	10.0	credit
336	P025	2016-02-16 00:00:00	13:01:00	1.99	credit
337	P001	2016-02-16 00:00:00	13:01:00	499.99	credit
338	P001	2016-02-17 00:00:00	13:01:00	499.99	credit
339	P001	2016-02-17 00:00:00	13:01:00	499.99	credit
340	P008	2016-02-17 00:00:00	13:01:00	54.59	credit
341	P008	2016-02-17 00:00:00	13:01:00	54.59	credit
342	P008	2016-02-17 00:00:00	13:01:00	54.59	credit
343	P030	2016-02-17 00:00:00	13:01:00	15.48	credit
344	P030	2016-02-17 00:00:00	13:01:00	15.48	credit
345	P008	2016-02-17 00:00:00	13:01:00	3.0	credit
346	P001	2016-02-17 00:00:00	13:01:00	568.94	credit
347	P001	2016-02-18 00:00:00	13:01:00	568.94	credit
348	P001	2016-02-18 00:00:00	13:01:00	568.94	credit
349	P001	2016-02-18 00:00:00	13:01:00	568.94	credit
350	P019	2016-02-18 00:00:00	13:01:00	12.0	credit
351	P019	2016-02-18 00:00:00	13:01:00	12.0	credit
352	P027	2016-02-18 00:00:00	13:01:00	18.07	credit
353	P027	2016-02-18 00:00:00	13:01:00	18.07	credit
354	P027	2016-02-18 00:00:00	13:01:00	18.07	credit
355	P027	2016-02-18 00:00:00	13:01:00	18.07	credit
356	P027	2016-02-18 00:00:00	13:01:00	18.07	credit
357	P027	2016-02-19 00:00:00	13:01:00	18.07	credit
358	P027	2016-02-19 00:00:00	13:01:00	18.07	credit
359	P027	2016-02-19 00:00:00	13:01:00	18.07	credit
360	P019	2016-02-19 00:00:00	13:01:00	20.07	credit
361	P019	2016-02-19 00:00:00	13:01:00	20.07	credit
362	P027	2016-02-19 00:00:00	13:01:00	72.74	credit
363	P027	2016-02-20 00:00:00	13:01:00	72.74	credit
364	P030	2016-02-20 00:00:00	13:01:00	126.07	credit
365	P008	2016-02-20 00:00:00	13:01:00	18.490000000000002	credit
366	P030	2016-02-20 00:00:00	13:01:00	106.47	credit
367	P030	2016-02-21 00:00:00	13:01:00	106.47	credit
368	P019	2016-02-21 00:00:00	13:01:00	67.49000000000001	credit
369	P019	2016-02-21 00:00:00	13:01:00	67.49000000000001	credit
370	P027	2016-02-21 00:00:00	13:01:00	45.32	credit
371	P008	2016-02-21 00:00:00	13:01:00	63.65	credit
372	P008	2016-02-21 00:00:00	13:01:00	63.65	credit
373	P008	2016-02-21 00:00:00	13:01:00	63.65	credit
374	P008	2016-02-21 00:00:00	13:01:00	63.65	credit
375	P027	2016-02-21 00:00:00	13:01:00	0.69	credit
376	P025	2016-02-21 00:00:00	13:01:00	0.49	credit
377	P008	2016-02-21 00:00:00	13:01:00	8.69	credit
378	P013	2016-02-21 00:00:00	13:01:00	561.94	credit
379	P025	2016-02-22 00:00:00	13:01:00	7.99	credit
380	P025	2016-02-22 00:00:00	13:01:00	7.99	credit
381	P025	2016-02-22 00:00:00	13:01:00	7.99	credit
382	P025	2016-02-22 00:00:00	13:01:00	7.99	credit
383	P030	2016-02-22 00:00:00	13:01:00	44.34	credit
384	P025	2016-02-22 00:00:00	13:01:00	4.99	credit
385	P025	2016-02-22 00:00:00	13:01:00	4.99	credit
386	P008	2016-02-22 00:00:00	13:01:00	73.99	credit
387	P025	2016-02-23 00:00:00	13:01:00	4.99	credit
388	P025	2016-02-23 00:00:00	13:01:00	4.99	credit
389	P025	2016-02-23 00:00:00	13:01:00	4.99	credit
390	P025	2016-02-23 00:00:00	13:01:00	4.99	credit
391	P019	2016-02-23 00:00:00	13:01:00	48.94	credit
392	P019	2016-02-23 00:00:00	13:01:00	20.98	credit
393	P019	2016-02-23 00:00:00	13:01:00	20.98	credit
394	P019	2016-02-24 00:00:00	13:01:00	20.98	credit
395	P019	2016-02-24 00:00:00	13:01:00	20.98	credit
396	P008	2016-02-24 00:00:00	13:01:00	16.0	credit
397	P008	2016-02-24 00:00:00	13:01:00	16.0	credit
398	P008	2016-02-24 00:00:00	13:01:00	16.0	credit
399	P008	2016-02-24 00:00:00	13:01:00	50.0	credit
400	P008	2016-02-24 00:00:00	13:01:00	50.0	credit
401	P008	2016-02-24 00:00:00	13:01:00	13.48	credit
402	P008	2016-02-24 00:00:00	13:01:00	14.0	credit
403	P008	2016-02-25 00:00:00	13:01:00	14.0	credit
404	P008	2016-02-25 00:00:00	13:01:00	14.0	credit
405	P008	2016-02-25 00:00:00	13:01:00	14.0	credit
406	P008	2016-02-25 00:00:00	13:01:00	14.0	credit
407	P001	2016-02-25 00:00:00	13:01:00	542.96	credit
408	P001	2016-02-25 00:00:00	13:01:00	542.96	credit
409	P001	2016-02-25 00:00:00	13:01:00	542.96	credit
410	P001	2016-02-25 00:00:00	13:01:00	14.99	credit
411	P025	2016-02-25 00:00:00	13:01:00	4.99	credit
412	P025	2016-02-26 00:00:00	13:01:00	4.99	credit
413	P019	2016-02-26 00:00:00	13:01:00	5.0	credit
414	P030	2016-02-26 00:00:00	13:01:00	27.059999999999995	credit
415	P030	2016-02-26 00:00:00	13:01:00	98.36999999999999	credit
416	P030	2016-02-26 00:00:00	13:01:00	98.36999999999999	credit
417	P030	2016-02-26 00:00:00	13:01:00	98.36999999999999	credit
418	P025	2016-02-27 00:00:00	13:01:00	0.49	credit
419	P001	2016-02-27 00:00:00	13:01:00	1499.97	credit
420	P027	2016-02-27 00:00:00	13:01:00	9.18	credit
421	P008	2016-02-27 00:00:00	13:01:00	50.0	credit
422	P008	2016-02-27 00:00:00	13:01:00	50.0	credit
423	P008	2016-02-27 00:00:00	13:01:00	50.0	credit
424	P030	2016-02-27 00:00:00	13:01:00	32.08	credit
425	P030	2016-02-28 00:00:00	13:01:00	32.08	credit
426	P030	2016-02-28 00:00:00	13:01:00	8.68	credit
427	P025	2016-02-28 00:00:00	13:01:00	2.6799999999999997	credit
428	P025	2016-02-28 00:00:00	13:01:00	11.99	credit
429	P019	2016-02-28 00:00:00	13:01:00	153.59	credit
430	P027	2016-02-28 00:00:00	13:01:00	52.18	credit
431	P027	2016-02-29 00:00:00	13:01:00	6.27	credit
432	P030	2016-02-29 00:00:00	13:01:00	7.49	credit
433	P030	2016-02-29 00:00:00	13:01:00	7.49	credit
434	P030	2016-02-29 00:00:00	13:01:00	7.49	credit
435	P025	2016-02-29 00:00:00	13:01:00	85.86	credit
436	P025	2016-03-01 00:00:00	13:01:00	3.98	credit
437	P019	2016-03-01 00:00:00	13:01:00	79.47	credit
438	P001	2016-03-01 00:00:00	13:01:00	17.99	credit
439	P001	2016-03-01 00:00:00	13:01:00	17.99	credit
440	P008	2016-03-01 00:00:00	13:01:00	59.19	credit
441	P025	2016-03-02 00:00:00	13:01:00	11.370000000000001	credit
442	P025	2016-03-02 00:00:00	13:01:00	11.370000000000001	credit
