2016-01-09	005	08:00:00	20:00:00
2016-01-09	006	08:00:00	20:00:00
2016-01-09	007	08:00:00	20:00:00
2016-01-09	008	08:00:00	20:00:00
2016-01-09	009	08:00:00	20:00:00
2016-01-09	010	08:00:00	20:00:00
2016-01-09	011	08:00:00	20:00:00
2016-01-10	001	10:00:00	20:00:00
2016-01-10	002	10:00:00	20:00:00
2016-01-10	003	10:00:00	20:00:00
2016-01-10	004	10:00:00	20:00:00
2016-01-10	005	10:00:00	20:00:00
2016-01-10	006	10:00:00	20:00:00
2016-01-10	007	10:00:00	20:00:00
2016-01-10	008	10:00:00	20:00:00
2016-01-10	009	10:00:00	20:00:00
2016-01-10	010	10:00:00	20:00:00
2016-01-10	011	10:00:00	20:00:00
2016-01-11	001	08:00:00	20:00:00
2016-01-11	002	08:00:00	20:00:00
2016-01-11	003	08:00:00	20:00:00
2016-01-11	004	08:00:00	20:00:00
2016-01-11	005	08:00:00	20:00:00
2016-01-11	006	08:00:00	20:00:00
2016-01-11	007	08:00:00	20:00:00
2016-01-11	008	08:00:00	20:00:00
2016-01-11	009	08:00:00	20:00:00
2016-01-11	010	08:00:00	20:00:00
2016-01-11	011	08:00:00	20:00:00
2016-01-12	001	08:00:00	20:00:00
2016-01-12	002	08:00:00	20:00:00
2016-01-12	003	08:00:00	20:00:00
2016-01-12	004	08:00:00	20:00:00
2016-01-12	005	08:00:00	20:00:00
2016-01-12	006	08:00:00	20:00:00
2016-01-12	007	08:00:00	20:00:00
2016-01-12	008	08:00:00	20:00:00
2016-01-12	009	08:00:00	20:00:00
2016-01-12	010	08:00:00	20:00:00
2016-01-12	011	08:00:00	20:00:00
2016-01-13	001	08:00:00	20:00:00
2016-01-13	002	08:00:00	20:00:00
2016-01-13	003	08:00:00	20:00:00
2016-01-13	004	08:00:00	20:00:00
2016-01-13	005	08:00:00	20:00:00
2016-01-13	006	08:00:00	20:00:00
2016-01-13	007	08:00:00	20:00:00
2016-01-13	008	08:00:00	20:00:00
2016-01-13	009	08:00:00	20:00:00
2016-01-13	010	08:00:00	20:00:00
2016-01-13	011	08:00:00	20:00:00
2016-01-14	001	08:00:00	20:00:00
2016-01-14	002	08:00:00	20:00:00
2016-01-14	003	08:00:00	20:00:00
2016-01-14	004	08:00:00	20:00:00
2016-01-14	005	08:00:00	20:00:00
2016-01-14	006	08:00:00	20:00:00
2016-01-14	007	08:00:00	20:00:00
2016-01-14	008	08:00:00	20:00:00
2016-01-14	009	08:00:00	20:00:00
2016-01-14	010	08:00:00	20:00:00
2016-01-14	011	08:00:00	20:00:00
2016-01-15	001	08:00:00	20:00:00
2016-01-15	002	08:00:00	20:00:00
2016-01-15	003	08:00:00	20:00:00
2016-01-15	004	08:00:00	20:00:00
2016-01-15	005	08:00:00	20:00:00
2016-01-15	006	08:00:00	20:00:00
2016-01-15	007	08:00:00	20:00:00
2016-01-15	008	08:00:00	20:00:00
2016-01-15	009	08:00:00	20:00:00
2016-01-15	010	08:00:00	20:00:00
2016-01-15	011	08:00:00	20:00:00
2016-01-16	001	08:00:00	20:00:00
2016-01-16	002	08:00:00	20:00:00
2016-01-16	003	08:00:00	20:00:00
2016-01-16	004	08:00:00	20:00:00
2016-01-16	005	08:00:00	20:00:00
2016-01-16	006	08:00:00	20:00:00
2016-01-16	007	08:00:00	20:00:00
2016-01-16	008	08:00:00	20:00:00
2016-01-16	009	08:00:00	20:00:00
2016-01-16	010	08:00:00	20:00:00
2016-01-16	011	08:00:00	20:00:00
2016-01-17	001	10:00:00	20:00:00
2016-01-17	002	10:00:00	20:00:00
2016-01-17	003	10:00:00	20:00:00
2016-01-17	004	10:00:00	20:00:00
2016-01-17	005	10:00:00	20:00:00
2016-01-17	006	10:00:00	20:00:00
2016-01-17	007	10:00:00	20:00:00
2016-01-17	008	10:00:00	20:00:00
2016-01-17	009	10:00:00	20:00:00
2016-01-17	010	10:00:00	20:00:00
2016-01-17	011	10:00:00	20:00:00
2016-01-18	001	08:00:00	20:00:00
2016-01-18	002	08:00:00	20:00:00
2016-01-18	003	08:00:00	20:00:00
2016-01-18	004	08:00:00	20:00:00
2016-01-18	005	08:00:00	20:00:00
2016-01-18	006	08:00:00	20:00:00
2016-01-18	007	08:00:00	20:00:00
2016-01-18	008	08:00:00	20:00:00
2016-01-18	009	08:00:00	20:00:00
2016-01-18	010	08:00:00	20:00:00
2016-01-18	011	08:00:00	20:00:00
2016-01-19	001	08:00:00	20:00:00
2016-01-19	002	08:00:00	20:00:00
2016-01-19	003	08:00:00	20:00:00
2016-01-19	004	08:00:00	20:00:00
2016-01-19	005	08:00:00	20:00:00
2016-01-19	006	08:00:00	20:00:00
2016-01-19	007	08:00:00	20:00:00
2016-01-19	008	08:00:00	20:00:00
2016-01-19	009	08:00:00	20:00:00
2016-01-19	010	08:00:00	20:00:00
2016-01-19	011	08:00:00	20:00:00
2016-01-20	001	08:00:00	20:00:00
2016-01-20	002	08:00:00	20:00:00
2016-01-20	003	08:00:00	20:00:00
2016-01-20	004	08:00:00	20:00:00
2016-01-20	005	08:00:00	20:00:00
2016-01-20	006	08:00:00	20:00:00
2016-01-20	007	08:00:00	20:00:00
2016-01-20	008	08:00:00	20:00:00
2016-01-20	009	08:00:00	20:00:00
2016-01-20	010	08:00:00	20:00:00
2016-01-20	011	08:00:00	20:00:00
2016-01-21	001	08:00:00	20:00:00
2016-01-21	002	08:00:00	20:00:00
2016-01-21	003	08:00:00	20:00:00
2016-01-21	004	08:00:00	20:00:00
2016-01-21	005	08:00:00	20:00:00
2016-01-21	006	08:00:00	20:00:00
2016-01-21	007	08:00:00	20:00:00
2016-01-21	008	08:00:00	20:00:00
2016-01-21	009	08:00:00	20:00:00
2016-01-21	010	08:00:00	20:00:00
2016-01-21	011	08:00:00	20:00:00
2016-01-22	001	08:00:00	20:00:00
2016-01-22	002	08:00:00	20:00:00
2016-01-22	003	08:00:00	20:00:00
2016-01-22	004	08:00:00	20:00:00
2016-01-22	005	08:00:00	20:00:00
2016-01-22	006	08:00:00	20:00:00
2016-01-22	007	08:00:00	20:00:00
2016-01-22	008	08:00:00	20:00:00
2016-01-22	009	08:00:00	20:00:00
2016-01-22	010	08:00:00	20:00:00
2016-01-22	011	08:00:00	20:00:00
2016-01-23	001	08:00:00	20:00:00
2016-01-23	002	08:00:00	20:00:00
2016-01-23	003	08:00:00	20:00:00
2016-01-23	004	08:00:00	20:00:00
2016-01-23	005	08:00:00	20:00:00
2016-01-23	006	08:00:00	20:00:00
2016-01-23	007	08:00:00	20:00:00
2016-01-23	008	08:00:00	20:00:00
2016-01-23	009	08:00:00	20:00:00
2016-01-23	010	08:00:00	20:00:00
2016-01-23	011	08:00:00	20:00:00
2016-01-24	001	10:00:00	20:00:00
2016-01-24	002	10:00:00	20:00:00
2016-01-24	003	10:00:00	20:00:00
2016-01-24	004	10:00:00	20:00:00
2016-01-24	005	10:00:00	20:00:00
2016-01-24	006	10:00:00	20:00:00
2016-01-24	007	10:00:00	20:00:00
2016-01-24	008	10:00:00	20:00:00
2016-01-24	009	10:00:00	20:00:00
2016-01-24	010	10:00:00	20:00:00
2016-01-24	011	10:00:00	20:00:00
2016-01-25	001	08:00:00	20:00:00
2016-01-25	002	08:00:00	20:00:00
2016-01-25	003	08:00:00	20:00:00
2016-01-25	004	08:00:00	20:00:00
2016-01-25	005	08:00:00	20:00:00
2016-01-25	006	08:00:00	20:00:00
2016-01-25	007	08:00:00	20:00:00
2016-01-25	008	08:00:00	20:00:00
2016-01-25	009	08:00:00	20:00:00
2016-01-25	010	08:00:00	20:00:00
2016-01-25	011	08:00:00	20:00:00
2016-01-26	001	08:00:00	20:00:00
2016-01-26	002	08:00:00	20:00:00
2016-01-26	003	08:00:00	20:00:00
2016-01-26	004	08:00:00	20:00:00
2016-01-26	005	08:00:00	20:00:00
2016-01-26	006	08:00:00	20:00:00
2016-01-26	007	08:00:00	20:00:00
2016-01-26	008	08:00:00	20:00:00
2016-01-26	009	08:00:00	20:00:00
2016-01-26	010	08:00:00	20:00:00
2016-01-26	011	08:00:00	20:00:00
2016-01-27	001	08:00:00	20:00:00
2016-01-27	002	08:00:00	20:00:00
2016-01-27	003	08:00:00	20:00:00
2016-01-27	004	08:00:00	20:00:00
2016-01-27	005	08:00:00	20:00:00
2016-01-27	006	08:00:00	20:00:00
2016-01-27	007	08:00:00	20:00:00
2016-01-27	008	08:00:00	20:00:00
2016-01-27	009	08:00:00	20:00:00
2016-01-27	010	08:00:00	20:00:00
2016-01-27	011	08:00:00	20:00:00
2016-01-28	001	08:00:00	20:00:00
2016-01-28	002	08:00:00	20:00:00
2016-01-28	003	08:00:00	20:00:00
2016-01-28	004	08:00:00	20:00:00
2016-01-28	005	08:00:00	20:00:00
2016-01-28	006	08:00:00	20:00:00
2016-01-28	007	08:00:00	20:00:00
2016-01-28	008	08:00:00	20:00:00
2016-01-28	009	08:00:00	20:00:00
2016-01-28	010	08:00:00	20:00:00
2016-01-28	011	08:00:00	20:00:00
2016-01-29	001	08:00:00	20:00:00
2016-01-29	002	08:00:00	20:00:00
2016-01-29	003	08:00:00	20:00:00
2016-01-29	004	08:00:00	20:00:00
2016-01-29	005	08:00:00	20:00:00
2016-01-29	006	08:00:00	20:00:00
2016-01-29	007	08:00:00	20:00:00
2016-01-29	008	08:00:00	20:00:00
2016-01-29	009	08:00:00	20:00:00
2016-01-29	010	08:00:00	20:00:00
2016-01-29	011	08:00:00	20:00:00
2016-01-30	001	08:00:00	20:00:00
2016-01-30	002	08:00:00	20:00:00
2016-01-30	003	08:00:00	20:00:00
2016-01-30	004	08:00:00	20:00:00
2016-01-30	005	08:00:00	20:00:00
2016-01-30	006	08:00:00	20:00:00
2016-01-30	007	08:00:00	20:00:00
2016-01-30	008	08:00:00	20:00:00
2016-01-30	009	08:00:00	20:00:00
2016-01-30	010	08:00:00	20:00:00
2016-01-30	011	08:00:00	20:00:00
2016-01-31	001	10:00:00	20:00:00
2016-01-31	002	10:00:00	20:00:00
2016-01-31	003	10:00:00	20:00:00
2016-01-31	004	10:00:00	20:00:00
2016-01-31	005	10:00:00	20:00:00
2016-01-31	006	10:00:00	20:00:00
2016-01-31	007	10:00:00	20:00:00
2016-01-31	008	10:00:00	20:00:00
2016-01-31	009	10:00:00	20:00:00
2016-01-31	010	10:00:00	20:00:00
2016-01-31	011	10:00:00	20:00:00
2016-02-01	001	08:00:00	20:00:00
2016-02-01	002	08:00:00	20:00:00
2016-02-01	003	08:00:00	20:00:00
2016-02-01	004	08:00:00	20:00:00
2016-02-01	005	08:00:00	20:00:00
2016-02-01	006	08:00:00	20:00:00
2016-02-01	007	08:00:00	20:00:00
2016-02-01	008	08:00:00	20:00:00
2016-02-01	009	08:00:00	20:00:00
2016-02-01	010	08:00:00	20:00:00
2016-02-01	011	08:00:00	20:00:00
2016-02-02	001	08:00:00	20:00:00
2016-02-02	002	08:00:00	20:00:00
2016-02-02	003	08:00:00	20:00:00
2016-02-02	004	08:00:00	20:00:00
2016-02-02	005	08:00:00	20:00:00
2016-02-02	006	08:00:00	20:00:00
2016-02-02	007	08:00:00	20:00:00
2016-02-02	008	08:00:00	20:00:00
2016-02-02	009	08:00:00	20:00:00
2016-02-02	010	08:00:00	20:00:00
2016-02-02	011	08:00:00	20:00:00
2016-02-03	001	08:00:00	20:00:00
2016-02-03	002	08:00:00	20:00:00
2016-02-03	003	08:00:00	20:00:00
2016-02-03	004	08:00:00	20:00:00
2016-02-03	005	08:00:00	20:00:00
2016-02-03	006	08:00:00	20:00:00
2016-02-03	007	08:00:00	20:00:00
2016-02-03	008	08:00:00	20:00:00
2016-02-03	009	08:00:00	20:00:00
2016-02-03	010	08:00:00	20:00:00
2016-02-03	011	08:00:00	20:00:00
2016-02-04	001	08:00:00	20:00:00
2016-02-04	002	08:00:00	20:00:00
2016-02-04	003	08:00:00	20:00:00
2016-02-04	004	08:00:00	20:00:00
2016-02-04	005	08:00:00	20:00:00
2016-02-04	006	08:00:00	20:00:00
2016-02-04	007	08:00:00	20:00:00
2016-02-04	008	08:00:00	20:00:00
2016-02-04	009	08:00:00	20:00:00
2016-02-04	010	08:00:00	20:00:00
2016-02-04	011	08:00:00	20:00:00
2016-02-05	001	08:00:00	20:00:00
2016-02-05	002	08:00:00	20:00:00
2016-02-05	003	08:00:00	20:00:00
2016-02-05	004	08:00:00	20:00:00
2016-02-05	005	08:00:00	20:00:00
2016-02-05	006	08:00:00	20:00:00
2016-02-05	007	08:00:00	20:00:00
2016-02-05	008	08:00:00	20:00:00
2016-02-05	009	08:00:00	20:00:00
2016-02-05	010	08:00:00	20:00:00
2016-02-05	011	08:00:00	20:00:00
2016-02-06	001	08:00:00	20:00:00
2016-02-06	002	08:00:00	20:00:00
2016-02-06	003	08:00:00	20:00:00
2016-02-06	004	08:00:00	20:00:00
2016-02-06	005	08:00:00	20:00:00
2016-02-06	006	08:00:00	20:00:00
2016-02-06	007	08:00:00	20:00:00
2016-02-06	008	08:00:00	20:00:00
2016-02-06	009	08:00:00	20:00:00
2016-02-06	010	08:00:00	20:00:00
2016-02-06	011	08:00:00	20:00:00
2016-02-07	001	10:00:00	20:00:00
2016-02-07	002	10:00:00	20:00:00
2016-02-07	003	10:00:00	20:00:00
2016-02-07	004	10:00:00	20:00:00
2016-02-07	005	10:00:00	20:00:00
2016-02-07	006	10:00:00	20:00:00
2016-02-07	007	10:00:00	20:00:00
2016-02-07	008	10:00:00	20:00:00
2016-02-07	009	10:00:00	20:00:00
2016-02-07	010	10:00:00	20:00:00
2016-02-07	011	10:00:00	20:00:00
2016-02-08	001	08:00:00	20:00:00
2016-02-08	002	08:00:00	20:00:00
2016-02-08	003	08:00:00	20:00:00
2016-02-08	004	08:00:00	20:00:00
2016-02-08	005	08:00:00	20:00:00
2016-02-08	006	08:00:00	20:00:00
2016-02-08	007	08:00:00	20:00:00
2016-02-08	008	08:00:00	20:00:00
2016-02-08	009	08:00:00	20:00:00
2016-02-08	010	08:00:00	20:00:00
2016-02-08	011	08:00:00	20:00:00
2016-02-09	001	08:00:00	20:00:00
2016-02-09	002	08:00:00	20:00:00
2016-02-09	003	08:00:00	20:00:00
2016-02-09	004	08:00:00	20:00:00
2016-02-09	005	08:00:00	20:00:00
2016-02-09	006	08:00:00	20:00:00
2016-02-09	007	08:00:00	20:00:00
2016-02-09	008	08:00:00	20:00:00
2016-02-09	009	08:00:00	20:00:00
2016-02-09	010	08:00:00	20:00:00
2016-02-09	011	08:00:00	20:00:00
2016-02-10	001	08:00:00	20:00:00
2016-02-10	002	08:00:00	20:00:00
2016-02-10	003	08:00:00	20:00:00
2016-02-10	004	08:00:00	20:00:00
2016-02-10	005	08:00:00	20:00:00
2016-02-10	006	08:00:00	20:00:00
2016-02-10	007	08:00:00	20:00:00
2016-02-10	008	08:00:00	20:00:00
2016-02-10	009	08:00:00	20:00:00
2016-02-10	010	08:00:00	20:00:00
2016-02-10	011	08:00:00	20:00:00
2016-02-11	001	08:00:00	20:00:00
2016-02-11	002	08:00:00	20:00:00
2016-02-11	003	08:00:00	20:00:00
2016-02-11	004	08:00:00	20:00:00
2016-02-11	005	08:00:00	20:00:00
2016-02-11	006	08:00:00	20:00:00
2016-02-11	007	08:00:00	20:00:00
2016-02-11	008	08:00:00	20:00:00
2016-02-11	009	08:00:00	20:00:00
2016-02-11	010	08:00:00	20:00:00
2016-02-11	011	08:00:00	20:00:00
2016-02-12	001	08:00:00	20:00:00
2016-02-12	002	08:00:00	20:00:00
2016-02-12	003	08:00:00	20:00:00
2016-02-12	004	08:00:00	20:00:00
2016-02-12	005	08:00:00	20:00:00
2016-02-12	006	08:00:00	20:00:00
2016-02-12	007	08:00:00	20:00:00
2016-02-12	008	08:00:00	20:00:00
2016-02-12	009	08:00:00	20:00:00
2016-02-12	010	08:00:00	20:00:00
2016-02-12	011	08:00:00	20:00:00
2016-02-13	001	08:00:00	20:00:00
2016-02-13	002	08:00:00	20:00:00
2016-02-13	003	08:00:00	20:00:00
2016-02-13	004	08:00:00	20:00:00
2016-02-13	005	08:00:00	20:00:00
2016-02-13	006	08:00:00	20:00:00
2016-02-13	007	08:00:00	20:00:00
2016-02-13	008	08:00:00	20:00:00
2016-02-13	009	08:00:00	20:00:00
2016-02-13	010	08:00:00	20:00:00
2016-02-13	011	08:00:00	20:00:00
2016-02-14	001	10:00:00	20:00:00
2016-02-14	002	10:00:00	20:00:00
2016-02-14	003	10:00:00	20:00:00
2016-02-14	004	10:00:00	20:00:00
2016-02-14	005	10:00:00	20:00:00
2016-02-14	006	10:00:00	20:00:00
2016-02-14	007	10:00:00	20:00:00
2016-02-14	008	10:00:00	20:00:00
2016-02-14	009	10:00:00	20:00:00
2016-02-14	010	10:00:00	20:00:00
2016-02-14	011	10:00:00	20:00:00
2016-02-15	001	08:00:00	20:00:00
2016-02-15	002	08:00:00	20:00:00
2016-02-15	003	08:00:00	20:00:00
2016-02-15	004	08:00:00	20:00:00
2016-02-15	005	08:00:00	20:00:00
2016-02-15	006	08:00:00	20:00:00
2016-02-15	007	08:00:00	20:00:00
2016-02-15	008	08:00:00	20:00:00
2016-02-15	009	08:00:00	20:00:00
2016-02-15	010	08:00:00	20:00:00
2016-02-15	011	08:00:00	20:00:00
2016-02-16	001	08:00:00	20:00:00
2016-02-16	002	08:00:00	20:00:00
2016-02-16	003	08:00:00	20:00:00
2016-02-16	004	08:00:00	20:00:00
2016-02-16	005	08:00:00	20:00:00
2016-02-16	006	08:00:00	20:00:00
2016-02-16	007	08:00:00	20:00:00
2016-02-16	008	08:00:00	20:00:00
2016-02-16	009	08:00:00	20:00:00
2016-02-16	010	08:00:00	20:00:00
2016-02-16	011	08:00:00	20:00:00
2016-02-17	001	08:00:00	20:00:00
2016-02-17	002	08:00:00	20:00:00
2016-02-17	003	08:00:00	20:00:00
2016-02-17	004	08:00:00	20:00:00
2016-02-17	005	08:00:00	20:00:00
2016-02-17	006	08:00:00	20:00:00
2016-02-17	007	08:00:00	20:00:00
2016-02-17	008	08:00:00	20:00:00
2016-02-17	009	08:00:00	20:00:00
2016-02-17	010	08:00:00	20:00:00
2016-02-17	011	08:00:00	20:00:00
2016-02-18	001	08:00:00	20:00:00
2016-02-18	002	08:00:00	20:00:00
2016-02-18	003	08:00:00	20:00:00
2016-02-18	004	08:00:00	20:00:00
2016-02-18	005	08:00:00	20:00:00
2016-02-18	006	08:00:00	20:00:00
2016-02-18	007	08:00:00	20:00:00
2016-02-18	008	08:00:00	20:00:00
2016-02-18	009	08:00:00	20:00:00
2016-02-18	010	08:00:00	20:00:00
2016-02-18	011	08:00:00	20:00:00
2016-02-19	001	08:00:00	20:00:00
2016-02-19	002	08:00:00	20:00:00
2016-02-19	003	08:00:00	20:00:00
2016-02-19	004	08:00:00	20:00:00
2016-02-19	005	08:00:00	20:00:00
2016-02-19	006	08:00:00	20:00:00
2016-02-19	007	08:00:00	20:00:00
2016-02-19	008	08:00:00	20:00:00
2016-02-19	009	08:00:00	20:00:00
2016-02-19	010	08:00:00	20:00:00
2016-02-19	011	08:00:00	20:00:00
2016-02-20	001	08:00:00	20:00:00
2016-02-20	002	08:00:00	20:00:00
2016-02-20	003	08:00:00	20:00:00
2016-02-20	004	08:00:00	20:00:00
2016-02-20	005	08:00:00	20:00:00
2016-02-20	006	08:00:00	20:00:00
2016-02-20	007	08:00:00	20:00:00
2016-02-20	008	08:00:00	20:00:00
2016-02-20	009	08:00:00	20:00:00
2016-02-20	010	08:00:00	20:00:00
2016-02-20	011	08:00:00	20:00:00
2016-02-21	001	10:00:00	20:00:00
2016-02-21	002	10:00:00	20:00:00
2016-02-21	003	10:00:00	20:00:00
2016-02-21	004	10:00:00	20:00:00
2016-02-21	005	10:00:00	20:00:00
2016-02-21	006	10:00:00	20:00:00
2016-02-21	007	10:00:00	20:00:00
2016-02-21	008	10:00:00	20:00:00
2016-02-21	009	10:00:00	20:00:00
2016-02-21	010	10:00:00	20:00:00
2016-02-21	011	10:00:00	20:00:00
2016-02-22	001	08:00:00	20:00:00
2016-02-22	002	08:00:00	20:00:00
2016-02-22	003	08:00:00	20:00:00
2016-02-22	004	08:00:00	20:00:00
2016-02-22	005	08:00:00	20:00:00
2016-02-22	006	08:00:00	20:00:00
2016-02-22	007	08:00:00	20:00:00
2016-02-22	008	08:00:00	20:00:00
2016-02-22	009	08:00:00	20:00:00
2016-02-22	010	08:00:00	20:00:00
2016-02-22	011	08:00:00	20:00:00
2016-02-23	001	08:00:00	20:00:00
2016-02-23	002	08:00:00	20:00:00
2016-02-23	003	08:00:00	20:00:00
2016-02-23	004	08:00:00	20:00:00
2016-02-23	005	08:00:00	20:00:00
2016-02-23	006	08:00:00	20:00:00
2016-02-23	007	08:00:00	20:00:00
2016-02-23	008	08:00:00	20:00:00
2016-02-23	009	08:00:00	20:00:00
2016-02-23	010	08:00:00	20:00:00
2016-02-23	011	08:00:00	20:00:00
2016-02-24	001	08:00:00	20:00:00
2016-02-24	002	08:00:00	20:00:00
2016-02-24	003	08:00:00	20:00:00
2016-02-24	004	08:00:00	20:00:00
2016-02-24	005	08:00:00	20:00:00
2016-02-24	006	08:00:00	20:00:00
2016-02-24	007	08:00:00	20:00:00
2016-02-24	008	08:00:00	20:00:00
2016-02-24	009	08:00:00	20:00:00
2016-02-24	010	08:00:00	20:00:00
2016-02-24	011	08:00:00	20:00:00
2016-02-25	001	08:00:00	20:00:00
2016-02-25	002	08:00:00	20:00:00
2016-02-25	003	08:00:00	20:00:00
2016-02-25	004	08:00:00	20:00:00
2016-02-25	005	08:00:00	20:00:00
2016-02-25	006	08:00:00	20:00:00
2016-02-25	007	08:00:00	20:00:00
2016-02-25	008	08:00:00	20:00:00
2016-02-25	009	08:00:00	20:00:00
2016-02-25	010	08:00:00	20:00:00
2016-02-25	011	08:00:00	20:00:00
2016-02-26	001	08:00:00	20:00:00
2016-02-26	002	08:00:00	20:00:00
2016-02-26	003	08:00:00	20:00:00
2016-02-26	004	08:00:00	20:00:00
2016-02-26	005	08:00:00	20:00:00
2016-02-26	006	08:00:00	20:00:00
2016-02-26	007	08:00:00	20:00:00
2016-02-26	008	08:00:00	20:00:00
2016-02-26	009	08:00:00	20:00:00
2016-02-26	010	08:00:00	20:00:00
2016-02-26	011	08:00:00	20:00:00
2016-02-27	001	08:00:00	20:00:00
2016-02-27	002	08:00:00	20:00:00
2016-02-27	003	08:00:00	20:00:00
2016-02-27	004	08:00:00	20:00:00
2016-02-27	005	08:00:00	20:00:00
2016-02-27	006	08:00:00	20:00:00
2016-02-27	007	08:00:00	20:00:00
2016-02-27	008	08:00:00	20:00:00
2016-02-27	009	08:00:00	20:00:00
2016-02-27	010	08:00:00	20:00:00
2016-02-27	011	08:00:00	20:00:00
2016-02-28	001	10:00:00	20:00:00
2016-02-28	002	10:00:00	20:00:00
2016-02-28	003	10:00:00	20:00:00
2016-02-28	004	10:00:00	20:00:00
2016-02-28	005	10:00:00	20:00:00
2016-02-28	006	10:00:00	20:00:00
2016-02-28	007	10:00:00	20:00:00
2016-02-28	008	10:00:00	20:00:00
2016-02-28	009	10:00:00	20:00:00
2016-02-28	010	10:00:00	20:00:00
2016-02-28	011	10:00:00	20:00:00
2016-02-29	001	08:00:00	20:00:00
2016-02-29	002	08:00:00	20:00:00
2016-02-29	003	08:00:00	20:00:00
2016-02-29	004	08:00:00	20:00:00
2016-02-29	005	08:00:00	20:00:00
2016-02-29	006	08:00:00	20:00:00
2016-02-29	007	08:00:00	20:00:00
2016-02-29	008	08:00:00	20:00:00
2016-02-29	009	08:00:00	20:00:00
2016-02-29	010	08:00:00	20:00:00
2016-02-29	011	08:00:00	20:00:00
2016-03-01	001	08:00:00	20:00:00
2016-03-01	002	08:00:00	20:00:00
2016-03-01	003	08:00:00	20:00:00
2016-03-01	004	08:00:00	20:00:00
2016-03-01	005	08:00:00	20:00:00
2016-03-01	006	08:00:00	20:00:00
